code,date,market,buy_type,score_total,entry_close,max_high_20d,max_gain_20d,hit
000035,2025-02-24,CN,右侧,90.0,4.77,5.08,0.065,False
300699,2025-02-24,CN,右侧,90.0,33.26,35.35,0.0628,False
000735,2025-02-24,CN,右侧,85.0,6.23,6.81,0.0931,False
601669,2025-02-24,CN,右侧,85.0,5.09,5.14,0.0098,False
601669,2025-02-26,CN,右侧,75.0,5.08,5.11,0.0059,False
600436,2025-02-28,CN,右侧,75.0,204.53,212.67,0.0398,False
002715,2025-03-03,CN,左侧,75.0,13.93,18.62,0.3367,True
002715,2025-03-04,CN,右侧,75.0,14.74,18.62,0.2632,True
002715,2025-03-06,CN,左侧,75.0,14.46,18.62,0.2877,True
601868,2025-03-10,CN,左侧,75.0,2.29,2.35,0.0262,False
601868,2025-03-11,CN,左侧,90.0,2.3,2.35,0.0217,False
002460,2025-03-11,CN,左侧,90.0,36.49,37.48,0.0271,False
601231,2025-03-13,CN,左侧,75.0,17.02,17.65,0.037,False
002460,2025-03-13,CN,左侧,90.0,36.1,37.48,0.0382,False
600436,2025-03-14,CN,右侧,85.0,207.89,212.67,0.023,False
000983,2025-03-18,CN,左侧,75.0,6.99,7.24,0.0358,False
300223,2025-03-19,CN,左侧,90.0,77.87,78.45,0.0074,False
601628,2025-03-19,CN,左侧,75.0,39.18,39.2,0.0005,False
000558,2025-03-20,CN,右侧,90.0,3.43,4.9,0.4286,True
002460,2025-03-20,CN,左侧,75.0,35.79,35.91,0.0034,False
600436,2025-03-21,CN,右侧,90.0,206.02,210.85,0.0234,False
002759,2025-03-21,CN,左侧,75.0,8.3,8.37,0.0084,False
601868,2025-03-25,CN,右侧,75.0,2.33,2.34,0.0043,False
920263,2025-04-01,CN,左侧,90.0,12.23,14.9,0.2183,True
600436,2025-04-08,CN,右侧,75.0,204.8,210.85,0.0295,False
000735,2025-04-14,CN,右侧,100.0,6.87,6.8,-0.0102,False
600436,2025-04-15,CN,左侧,75.0,205.78,211.56,0.0281,False
000566,2025-04-16,CN,右侧,100.0,5.1,5.9,0.1569,True
000566,2025-04-17,CN,右侧,90.0,5.03,5.9,0.173,True
000905,2025-04-18,CN,左侧,75.0,7.89,9.59,0.2155,True
000735,2025-04-24,CN,左侧,90.0,6.19,6.25,0.0097,False
601888,2025-04-24,CN,左侧,90.0,62.66,64.9,0.0357,False
002100,2025-04-25,CN,左侧,90.0,6.36,6.54,0.0283,False
000651,2025-04-28,CN,右侧,100.0,46.55,47.43,0.0189,False
002100,2025-04-28,CN,左侧,90.0,6.25,6.54,0.0464,False
002202,2025-04-28,CN,右侧,85.0,8.96,9.53,0.0636,False
002100,2025-04-29,CN,左侧,90.0,6.24,6.56,0.0513,False
002155,2025-04-29,CN,左侧,90.0,22.35,24.2,0.0828,False
000035,2025-05-12,CN,右侧,90.0,4.54,4.61,0.0154,False
002171,2025-05-12,CN,右侧,85.0,8.99,9.32,0.0367,False
002460,2025-05-12,CN,右侧,90.0,31.58,32.4,0.026,False
000035,2025-05-15,CN,左侧,90.0,4.42,4.51,0.0204,False
003007,2025-05-15,CN,右侧,100.0,29.07,31.58,0.0863,False
600436,2025-05-15,CN,右侧,90.0,208.98,209.68,0.0033,False
002460,2025-05-21,CN,右侧,90.0,31.53,32.4,0.0276,False
601231,2025-05-23,CN,左侧,75.0,13.52,15.52,0.1479,True
688114,2025-05-26,CN,左侧,90.0,73.59,73.96,0.005,False
002155,2025-05-27,CN,左侧,75.0,22.99,24.59,0.0696,False
601231,2025-05-27,CN,左侧,90.0,13.52,15.52,0.1479,True
688114,2025-05-27,CN,左侧,90.0,72.68,72.76,0.0011,False
601231,2025-05-28,CN,左侧,90.0,13.47,15.52,0.1522,True
002155,2025-05-29,CN,左侧,75.0,22.52,24.59,0.0919,False
002100,2025-05-30,CN,右侧,85.0,6.49,6.56,0.0108,False
002155,2025-05-30,CN,左侧,90.0,22.43,24.59,0.0963,False
002100,2025-06-03,CN,右侧,75.0,6.5,6.56,0.0092,False
300705,2025-06-03,CN,右侧,85.0,16.53,17.21,0.0411,False
600570,2025-06-03,CN,右侧,90.0,26.71,35.77,0.3392,True
002230,2025-06-03,CN,右侧,85.0,47.88,49.07,0.0249,False
300705,2025-06-04,CN,右侧,90.0,16.52,17.21,0.0418,False
002460,2025-06-04,CN,右侧,75.0,31.22,35.38,0.1332,True
600570,2025-06-05,CN,右侧,90.0,27.38,35.77,0.3064,True
002230,2025-06-05,CN,右侧,90.0,48.61,49.07,0.0095,False
601868,2025-06-06,CN,右侧,90.0,2.24,2.33,0.0402,False
688066,2025-06-06,CN,左侧,75.0,18.1,19.8,0.0939,False
000735,2025-06-06,CN,右侧,85.0,6.09,6.35,0.0427,False
601669,2025-06-06,CN,右侧,85.0,4.88,5.04,0.0328,False
000547,2025-06-06,CN,左侧,75.0,7.42,8.46,0.1402,True
002171,2025-06-09,CN,右侧,90.0,9.18,9.99,0.0882,False
300705,2025-06-09,CN,右侧,90.0,16.39,17.21,0.05,False
301275,2025-06-09,CN,右侧,100.0,59.04,61.52,0.042,False
601899,2025-06-09,CN,右侧,75.0,17.97,20.49,0.1402,True
002202,2025-06-09,CN,右侧,90.0,9.46,10.75,0.1364,True
601669,2025-06-09,CN,右侧,75.0,4.93,5.15,0.0446,False
301275,2025-06-10,CN,右侧,90.0,59.28,61.52,0.0378,False
002230,2025-06-10,CN,右侧,90.0,48.0,48.8,0.0167,False
002100,2025-06-11,CN,右侧,75.0,6.4,6.41,0.0016,False
301275,2025-06-11,CN,右侧,100.0,59.34,61.0,0.028,False
000721,2025-06-11,CN,右侧,90.0,9.05,9.11,0.0066,False
000905,2025-06-12,CN,左侧,90.0,8.16,8.57,0.0502,False
688066,2025-06-13,CN,右侧,85.0,17.85,20.19,0.1311,True
002230,2025-06-13,CN,右侧,100.0,47.86,48.66,0.0167,False
002759,2025-06-13,CN,右侧,100.0,8.02,11.99,0.495,True
000735,2025-06-13,CN,右侧,90.0,6.0,6.4,0.0667,False
000547,2025-06-13,CN,右侧,75.0,7.38,8.46,0.1463,True
002759,2025-06-17,CN,右侧,90.0,8.16,11.99,0.4694,True
600105,2025-06-20,CN,左侧,90.0,7.56,9.32,0.2328,True
688981,2025-06-23,CN,右侧,85.0,84.25,93.68,0.1119,True
688981,2025-06-24,CN,右侧,75.0,85.15,93.69,0.1003,True
002050,2025-06-25,CN,右侧,75.0,26.49,28.3,0.0683,False
300750,2025-06-25,CN,右侧,75.0,254.9,292.0,0.1455,True
688256,2025-06-25,CN,右侧,75.0,611.11,718.0,0.1749,True
000572,2025-06-26,CN,右侧,100.0,4.23,4.95,0.1702,True
601231,2025-07-03,CN,右侧,75.0,14.85,16.22,0.0923,False
300699,2025-07-07,CN,左侧,90.0,30.52,32.36,0.0603,False
601868,2025-07-07,CN,右侧,75.0,2.26,3.09,0.3673,True
603260,2025-07-07,CN,右侧,75.0,47.8,58.1,0.2155,True
601868,2025-07-09,CN,右侧,90.0,2.27,3.09,0.3612,True
002395,2025-07-09,CN,右侧,90.0,19.75,20.48,0.037,False
601669,2025-07-09,CN,右侧,90.0,4.98,7.84,0.5743,True
000035,2025-07-10,CN,右侧,90.0,4.39,4.5,0.0251,False
300699,2025-07-10,CN,左侧,75.0,30.67,32.36,0.0551,False
601669,2025-07-10,CN,右侧,90.0,5.02,7.84,0.5618,True
601888,2025-07-10,CN,右侧,90.0,61.86,72.22,0.1675,True
601888,2025-07-11,CN,右侧,90.0,62.25,72.22,0.1602,True
603667,2025-07-16,CN,右侧,90.0,35.7,41.0,0.1485,True
000983,2025-07-16,CN,左侧,75.0,6.41,8.16,0.273,True
688114,2025-07-17,CN,右侧,75.0,66.51,73.8,0.1096,True
000983,2025-07-18,CN,右侧,85.0,6.6,8.16,0.2364,True
600436,2025-07-22,CN,右侧,85.0,204.96,208.46,0.0171,False
601231,2025-07-23,CN,左侧,75.0,14.46,19.28,0.3333,True
600436,2025-07-23,CN,右侧,75.0,204.7,207.86,0.0154,False
000721,2025-07-24,CN,右侧,90.0,8.72,10.8,0.2385,True
000547,2025-07-24,CN,右侧,75.0,8.17,9.63,0.1787,True
301275,2025-07-29,CN,左侧,90.0,56.36,60.45,0.0726,False
000721,2025-07-30,CN,右侧,90.0,8.69,10.95,0.2601,True
600436,2025-07-30,CN,右侧,90.0,204.23,218.57,0.0702,False
688981,2025-07-31,CN,右侧,90.0,89.5,119.22,0.3321,True
002230,2025-07-31,CN,右侧,90.0,48.78,56.18,0.1517,True
603103,2025-08-05,CN,左侧,90.0,16.86,17.74,0.0522,False
600285,2025-08-06,CN,左侧,75.0,23.1,24.75,0.0714,False
000566,2025-08-06,CN,左侧,90.0,6.38,6.5,0.0188,False
603103,2025-08-06,CN,左侧,90.0,16.82,17.74,0.0547,False
300223,2025-08-07,CN,右侧,75.0,68.82,81.9,0.1901,True
000566,2025-08-07,CN,左侧,90.0,6.31,6.5,0.0301,False
603103,2025-08-07,CN,左侧,75.0,17.05,17.74,0.0405,False
002202,2025-08-08,CN,右侧,85.0,10.15,12.22,0.2039,True
600525,2025-08-12,CN,右侧,85.0,3.35,3.82,0.1403,True
000721,2025-08-13,CN,右侧,75.0,8.6,11.14,0.2953,True
600525,2025-08-13,CN,右侧,75.0,3.35,3.82,0.1403,True
300223,2025-08-14,CN,右侧,90.0,68.9,81.9,0.1887,True
301275,2025-08-14,CN,右侧,100.0,57.4,60.45,0.0531,False
002636,2025-08-14,CN,右侧,90.0,12.32,15.38,0.2484,True
601636,2025-08-14,CN,左侧,75.0,6.06,7.05,0.1634,True
002050,2025-08-15,CN,右侧,85.0,28.53,35.75,0.2531,True
000721,2025-08-15,CN,右侧,90.0,8.88,11.14,0.2545,True
300233,2025-08-15,CN,左侧,75.0,18.25,22.47,0.2312,True
601899,2025-08-18,CN,右侧,90.0,20.8,26.35,0.2668,True
603103,2025-08-18,CN,右侧,75.0,17.26,19.15,0.1095,True
688981,2025-08-20,CN,右侧,75.0,92.28,137.98,0.4952,True
600436,2025-08-20,CN,右侧,85.0,207.82,218.57,0.0517,False
000035,2025-08-21,CN,右侧,75.0,4.49,5.21,0.1604,True
000905,2025-08-21,CN,右侧,85.0,8.56,9.17,0.0713,False
002230,2025-08-21,CN,右侧,90.0,50.98,56.66,0.1114,True
000035,2025-08-22,CN,右侧,90.0,4.45,5.21,0.1708,True
000651,2025-08-22,CN,右侧,85.0,47.11,48.35,0.0263,False
002460,2025-08-22,CN,左侧,75.0,38.3,52.82,0.3791,True
300233,2025-08-22,CN,右侧,75.0,18.69,22.47,0.2022,True
300699,2025-08-25,CN,右侧,75.0,32.84,32.77,-0.0021,False
300919,2025-08-25,CN,右侧,90.0,35.94,50.66,0.4096,True
600285,2025-08-25,CN,右侧,90.0,23.68,23.86,0.0076,False
300139,2025-08-25,CN,右侧,75.0,19.55,29.49,0.5084,True
000035,2025-08-26,CN,右侧,90.0,4.49,5.21,0.1604,True
002271,2025-08-26,CN,右侧,90.0,12.8,12.87,0.0055,False
002506,2025-08-26,CN,右侧,90.0,2.69,2.94,0.0929,False
300139,2025-08-26,CN,右侧,75.0,19.85,29.49,0.4856,True
000035,2025-08-27,CN,右侧,90.0,4.38,5.21,0.1895,True
002506,2025-08-27,CN,右侧,90.0,2.64,2.94,0.1136,True
000651,2025-08-28,CN,右侧,90.0,47.25,43.38,-0.0819,False
300139,2025-08-29,CN,右侧,75.0,19.73,31.49,0.596,True
002557,2025-09-01,CN,右侧,85.0,23.17,23.48,0.0134,False
603667,2025-09-03,CN,右侧,75.0,39.99,52.5,0.3128,True
603260,2025-09-05,CN,右侧,85.0,55.3,56.51,0.0219,False
603103,2025-09-05,CN,右侧,75.0,16.86,19.15,0.1358,True
688114,2025-09-08,CN,右侧,75.0,71.71,75.08,0.047,False
600285,2025-09-09,CN,左侧,75.0,23.15,23.2,0.0022,False
000735,2025-09-12,CN,右侧,100.0,6.54,6.91,0.0566,False
600436,2025-09-15,CN,左侧,75.0,202.02,202.5,0.0024,False
688114,2025-09-16,CN,左侧,75.0,70.4,75.08,0.0665,False
000983,2025-09-16,CN,右侧,75.0,7.3,7.66,0.0493,False
601231,2025-09-18,CN,右侧,75.0,19.44,23.82,0.2253,True
600307,2025-09-18,CN,右侧,90.0,1.75,1.8,0.0286,False
603103,2025-09-19,CN,右侧,90.0,17.96,18.36,0.0223,False
601231,2025-09-22,CN,右侧,90.0,19.99,26.78,0.3397,True
000709,2025-09-25,CN,左侧,75.0,2.4,2.7,0.125,True
603933,2025-09-30,CN,右侧,90.0,17.3,24.63,0.4237,True
300233,2025-09-30,CN,左侧,75.0,18.6,19.24,0.0344,False
600307,2025-10-09,CN,右侧,75.0,1.72,1.79,0.0407,False
601669,2025-10-09,CN,右侧,75.0,5.8,6.05,0.0431,False
688114,2025-10-13,CN,右侧,100.0,72.35,72.82,0.0065,False
601669,2025-10-13,CN,右侧,90.0,5.86,6.05,0.0324,False
300699,2025-10-15,CN,左侧,75.0,30.05,30.27,0.0073,False
002636,2025-10-16,CN,右侧,100.0,13.8,19.44,0.4087,True
000533,2025-10-16,CN,右侧,90.0,7.46,10.54,0.4129,True
000735,2025-10-17,CN,右侧,90.0,6.62,8.85,0.3369,True
000735,2025-10-20,CN,右侧,90.0,6.75,8.85,0.3111,True
688114,2025-10-22,CN,左侧,90.0,68.79,70.9,0.0307,False
002636,2025-10-22,CN,右侧,90.0,13.55,19.44,0.4347,True
601669,2025-10-22,CN,左侧,90.0,5.75,6.05,0.0522,False
002100,2025-10-23,CN,左侧,90.0,7.52,7.98,0.0612,False
688114,2025-10-23,CN,左侧,90.0,67.85,70.9,0.045,False
000983,2025-10-23,CN,右侧,85.0,7.6,7.6,0.0,False
000547,2025-10-24,CN,右侧,100.0,7.98,13.78,0.7268,True
601669,2025-10-24,CN,左侧,75.0,5.71,6.05,0.0595,False
002395,2025-10-27,CN,右侧,100.0,18.18,18.1,-0.0044,False
300994,2025-10-28,CN,右侧,100.0,18.85,18.75,-0.0053,False
000983,2025-10-28,CN,左侧,75.0,7.34,7.6,0.0354,False
300058,2025-10-30,CN,右侧,85.0,6.76,11.45,0.6938,True
603260,2025-10-30,CN,右侧,75.0,49.11,67.46,0.3737,True
603667,2025-10-31,CN,右侧,75.0,45.9,49.36,0.0754,False
603260,2025-10-31,CN,右侧,75.0,49.57,67.46,0.3609,True
688114,2025-11-03,CN,右侧,75.0,68.78,70.44,0.0241,False
002100,2025-11-04,CN,左侧,90.0,7.4,7.83,0.0581,False
300994,2025-11-05,CN,左侧,90.0,17.95,17.99,0.0022,False
000558,2025-11-06,CN,右侧,90.0,5.33,6.18,0.1595,True
601669,2025-11-06,CN,右侧,85.0,5.89,5.95,0.0102,False
603260,2025-11-06,CN,右侧,75.0,49.86,67.46,0.353,True
300251,2025-11-07,CN,左侧,75.0,16.96,17.28,0.0189,False
300994,2025-11-07,CN,左侧,75.0,17.6,17.95,0.0199,False
601669,2025-11-11,CN,左侧,75.0,5.85,5.82,-0.0051,False
002050,2025-11-12,CN,左侧,75.0,43.88,47.0,0.0711,False
000983,2025-11-12,CN,左侧,75.0,7.26,7.31,0.0069,False
601669,2025-11-13,CN,左侧,90.0,5.74,5.74,0.0,False
300699,2025-11-14,CN,左侧,75.0,28.39,31.39,0.1057,True
300705,2025-11-14,CN,右侧,90.0,17.11,17.2,0.0053,False
000983,2025-11-14,CN,左侧,75.0,7.21,7.29,0.0111,False
601669,2025-11-14,CN,左侧,75.0,5.69,5.69,0.0,False
601669,2025-11-17,CN,左侧,90.0,5.66,5.66,0.0,False
002100,2025-11-18,CN,左侧,75.0,7.55,7.67,0.0159,False
601231,2025-11-18,CN,左侧,90.0,21.59,26.25,0.2158,True
002100,2025-11-19,CN,左侧,90.0,7.53,7.67,0.0186,False
601231,2025-11-19,CN,左侧,90.0,21.6,28.19,0.3051,True
002715,2025-11-19,CN,右侧,100.0,23.36,23.5,0.006,False
300139,2025-11-19,CN,右侧,75.0,25.29,33.88,0.3397,True
300251,2025-11-19,CN,左侧,75.0,16.42,17.16,0.0451,False
000035,2025-11-20,CN,右侧,90.0,5.95,6.4,0.0756,False
002636,2025-11-21,CN,左侧,90.0,14.13,17.3,0.2243,True
600875,2025-11-21,CN,左侧,75.0,20.3,24.45,0.2044,True
600436,2025-11-24,CN,左侧,75.0,176.86,177.65,0.0045,False
002202,2025-11-25,CN,左侧,90.0,14.88,17.95,0.2063,True
600436,2025-11-25,CN,左侧,75.0,176.74,177.18,0.0025,False
301275,2025-11-26,CN,右侧,75.0,53.66,55.0,0.025,False
002636,2025-11-26,CN,左侧,90.0,14.82,17.3,0.1673,True
300251,2025-11-26,CN,左侧,75.0,16.4,17.16,0.0463,False
600436,2025-11-26,CN,左侧,75.0,175.71,175.8,0.0005,False
002636,2025-11-27,CN,左侧,75.0,16.3,17.3,0.0613,False
301275,2025-12-01,CN,右侧,90.0,54.11,55.0,0.0164,False
600875,2025-12-01,CN,左侧,90.0,21.35,25.94,0.215,True
688498,2025-12-02,CN,左侧,90.0,523.99,728.0,0.3893,True
300139,2025-12-04,CN,左侧,75.0,23.8,35.4,0.4874,True
002202,2025-12-05,CN,右侧,75.0,15.85,24.0,0.5142,True
601628,2025-12-05,CN,右侧,75.0,45.4,50.2,0.1057,True
600570,2025-12-08,CN,右侧,75.0,29.93,31.75,0.0608,False
600838,2025-12-09,CN,右侧,75.0,9.17,13.86,0.5115,True
301275,2025-12-10,CN,右侧,90.0,54.62,59.39,0.0873,False
600838,2025-12-10,CN,右侧,75.0,9.18,14.86,0.6187,True
002271,2025-12-11,CN,左侧,90.0,12.99,14.74,0.1347,True
002271,2025-12-12,CN,右侧,75.0,13.19,14.74,0.1175,True
688114,2025-12-12,CN,右侧,85.0,64.5,82.88,0.285,True
300251,2025-12-12,CN,右侧,100.0,16.71,18.95,0.1341,True
002636,2025-12-12,CN,左侧,75.0,15.98,17.97,0.1245,True
000035,2025-12-15,CN,右侧,90.0,5.97,5.99,0.0034,False
000533,2025-12-15,CN,右侧,85.0,8.95,9.77,0.0916,False
002636,2025-12-16,CN,左侧,90.0,15.33,18.04,0.1768,True
000533,2025-12-17,CN,右侧,90.0,8.58,9.88,0.1515,True
600838,2025-12-17,CN,右侧,85.0,9.16,15.46,0.6878,True
000035,2025-12-18,CN,左侧,75.0,5.67,6.2,0.0935,False
000035,2025-12-19,CN,左侧,75.0,5.68,6.23,0.0968,False
000709,2025-12-19,CN,右侧,75.0,2.34,2.46,0.0513,False
601868,2025-12-19,CN,右侧,75.0,2.36,2.62,0.1102,True
002364,2025-12-22,CN,右侧,75.0,24.65,36.39,0.4763,True
000566,2025-12-23,CN,右侧,75.0,8.76,8.7,-0.0068,False
000035,2025-12-24,CN,左侧,90.0,5.58,6.44,0.1541,True
000035,2025-12-25,CN,左侧,90.0,5.59,6.44,0.1521,True
603583,2025-12-25,CN,右侧,75.0,35.85,40.2,0.1213,True
003007,2025-12-26,CN,右侧,100.0,37.36,59.77,0.5998,True
000035,2025-12-29,CN,左侧,90.0,5.6,6.44,0.15,True
603583,2025-12-29,CN,右侧,90.0,36.36,40.2,0.1056,True
300058,2025-12-30,CN,右侧,85.0,9.6,24.43,1.5448,True
000035,2025-12-31,CN,左侧,90.0,5.52,6.44,0.1667,True
300994,2025-12-31,CN,左侧,75.0,15.79,17.38,0.1007,True
002155,2026-01-05,CN,右侧,75.0,21.71,39.5,0.8194,True
301309,2026-01-05,CN,右侧,85.0,29.28,31.19,0.0652,False
600196,2026-01-05,CN,右侧,75.0,27.27,28.71,0.0528,False
301275,2026-01-06,CN,右侧,90.0,54.97,83.68,0.5223,True
601669,2026-01-06,CN,右侧,75.0,5.33,6.36,0.1932,True
601669,2026-01-07,CN,右侧,75.0,5.32,6.36,0.1955,True
601868,2026-01-08,CN,右侧,100.0,2.4,2.62,0.0917,False
688256,2026-01-08,CN,右侧,100.0,1444.0,1550.0,0.0734,False
002395,2026-01-08,CN,右侧,90.0,17.22,20.72,0.2033,True
601669,2026-01-08,CN,右侧,90.0,5.37,6.36,0.1844,True
002636,2026-01-08,CN,左侧,75.0,16.76,27.54,0.6432,True
300705,2026-01-12,CN,右侧,90.0,15.77,16.22,0.0285,False
300233,2026-01-12,CN,右侧,90.0,15.1,16.36,0.0834,False
601669,2026-01-12,CN,右侧,90.0,5.41,6.36,0.1756,True
300705,2026-01-13,CN,右侧,100.0,15.86,16.22,0.0227,False
601868,2026-01-13,CN,右侧,100.0,2.43,2.62,0.0782,False
600196,2026-01-13,CN,右侧,100.0,28.18,28.71,0.0188,False
000558,2026-01-14,CN,右侧,85.0,5.36,5.61,0.0466,False
000558,2026-01-15,CN,右侧,85.0,5.41,5.61,0.037,False
688114,2026-01-16,CN,右侧,90.0,67.25,71.45,0.0625,False
000651,2026-01-20,CN,右侧,85.0,41.28,41.34,0.0015,False
600285,2026-01-22,CN,左侧,75.0,20.92,22.88,0.0937,False
688795,2026-01-22,CN,左侧,75.0,628.6,625.6,-0.0048,False
600285,2026-01-26,CN,右侧,75.0,21.53,22.88,0.0627,False
601888,2026-01-27,CN,左侧,75.0,90.8,98.72,0.0872,False
688981,2026-01-28,CN,右侧,75.0,128.55,127.81,-0.0058,False
002715,2026-01-28,CN,右侧,90.0,17.68,18.53,0.0481,False
601888,2026-01-28,CN,左侧,75.0,89.84,98.72,0.0988,False
688795,2026-01-29,CN,左侧,90.0,590.08,618.0,0.0473,False
600285,2026-01-30,CN,右侧,90.0,21.96,22.88,0.0419,False
600570,2026-01-30,CN,左侧,75.0,31.05,31.26,0.0068,False
601888,2026-01-30,CN,左侧,75.0,89.37,98.72,0.1046,True
300699,2026-02-02,CN,左侧,90.0,38.75,41.75,0.0774,False
600570,2026-02-03,CN,左侧,90.0,30.65,31.11,0.015,False
000983,2026-02-04,CN,右侧,85.0,7.36,7.7,0.0462,False
301275,2026-02-05,CN,左侧,90.0,58.7,60.4,0.029,False
601868,2026-02-05,CN,左侧,90.0,2.42,3.94,0.6281,True
601868,2026-02-06,CN,左侧,90.0,2.4,3.94,0.6417,True
301275,2026-02-09,CN,左侧,90.0,60.16,60.4,0.004,False
601868,2026-02-09,CN,左侧,90.0,2.41,3.94,0.6349,True
601868,2026-02-10,CN,左侧,90.0,2.4,3.94,0.6417,True
300699,2026-02-11,CN,左侧,75.0,39.3,43.94,0.1181,True
601868,2026-02-11,CN,左侧,90.0,2.4,3.94,0.6417,True
002557,2026-02-13,CN,左侧,75.0,23.05,23.45,0.0174,False
600436,2026-02-13,CN,左侧,85.0,167.54,169.0,0.0087,False
600436,2026-02-24,CN,左侧,90.0,166.33,166.6,0.0016,False
002202,2026-02-24,CN,左侧,75.0,26.08,33.3,0.2768,True
600436,2026-02-25,CN,左侧,90.0,165.87,165.86,-0.0001,False
000035,2026-02-26,CN,右侧,90.0,6.37,8.6,0.3501,True
600436,2026-02-26,CN,左侧,90.0,163.0,163.61,0.0037,False
920263,2026-02-26,CN,右侧,75.0,13.7,14.48,0.0569,False
002557,2026-02-27,CN,左侧,90.0,23.1,23.27,0.0074,False
600436,2026-02-27,CN,左侧,90.0,163.24,162.66,-0.0036,False
601868,2026-03-02,CN,右侧,90.0,2.56,3.94,0.5391,True
600436,2026-03-02,CN,左侧,75.0,159.5,161.51,0.0126,False
002100,2026-03-03,CN,右侧,90.0,7.16,8.0,0.1173,True
600436,2026-03-03,CN,左侧,90.0,158.8,161.5,0.017,False
002557,2026-03-03,CN,左侧,75.0,22.77,23.27,0.022,False
600436,2026-03-04,CN,左侧,90.0,156.44,161.5,0.0323,False
002557,2026-03-04,CN,左侧,75.0,22.71,23.27,0.0247,False
003007,2026-03-04,CN,左侧,75.0,43.93,48.86,0.1122,True
002395,2026-03-05,CN,左侧,90.0,18.92,19.38,0.0243,False
601669,2026-03-05,CN,右侧,75.0,5.75,7.19,0.2504,True
002100,2026-03-06,CN,右侧,75.0,7.28,8.0,0.0989,False
002557,2026-03-06,CN,左侧,90.0,23.1,23.27,0.0074,False
688291,2026-03-09,CN,左侧,75.0,44.55,47.39,0.0637,False
002155,2026-03-10,CN,左侧,90.0,36.49,37.06,0.0156,False
301309,2026-03-11,CN,右侧,75.0,31.19,37.8,0.2119,True
003007,2026-03-13,CN,左侧,75.0,42.75,45.41,0.0622,False
003007,2026-03-19,CN,左侧,75.0,44.23,44.58,0.0079,False
600285,2026-03-23,CN,右侧,90.0,21.75,22.79,0.0478,False
000983,2026-03-24,CN,右侧,75.0,7.35,7.23,-0.0163,False
600285,2026-03-24,CN,右侧,90.0,21.79,22.79,0.0459,False
600196,2026-03-30,CN,右侧,85.0,26.66,27.35,0.0259,False
600196,2026-03-31,CN,右侧,85.0,26.63,27.35,0.027,False
300994,2026-03-31,CN,右侧,85.0,16.52,16.48,-0.0024,False
600875,2026-03-31,CN,左侧,90.0,35.05,38.6,0.1013,True
603933,2026-04-01,CN,左侧,90.0,22.3,0.0,-1.0,False
000566,2026-04-01,CN,右侧,75.0,5.61,5.71,0.0178,False
300994,2026-04-01,CN,右侧,100.0,15.8,15.83,0.0019,False
09988,2023-04-24,HK,左侧,75.0,86.9,89.2,0.0265,False
03690,2023-05-08,HK,左侧,75.0,134.2,139.8,0.0417,False
03690,2023-05-15,HK,右侧,75.0,136.3,139.8,0.0257,False
01810,2023-06-16,HK,右侧,90.0,11.08,11.64,0.0505,False
03690,2023-07-20,HK,左侧,75.0,126.7,150.0,0.1839,True
00700,2023-07-25,HK,右侧,75.0,345.0,363.0,0.0522,False
00700,2023-08-15,HK,左侧,75.0,332.6,335.8,0.0096,False
00981,2023-08-29,HK,右侧,85.0,19.08,22.7,0.1897,True
00981,2023-08-30,HK,右侧,85.0,19.22,22.7,0.1811,True
01810,2023-08-31,HK,右侧,90.0,12.36,12.6,0.0194,False
01810,2023-09-04,HK,右侧,90.0,12.42,12.44,0.0016,False
02899,2023-09-06,HK,右侧,90.0,13.02,13.44,0.0323,False
02269,2023-10-04,HK,左侧,90.0,43.65,51.2,0.173,True
02269,2023-10-05,HK,左侧,90.0,42.9,51.2,0.1935,True
02899,2023-10-27,HK,左侧,75.0,11.82,12.38,0.0474,False
00700,2023-11-06,HK,右侧,75.0,312.6,332.6,0.064,False
02269,2023-11-10,HK,左侧,75.0,48.85,51.0,0.044,False
02269,2023-11-13,HK,左侧,75.0,48.8,51.0,0.0451,False
02899,2023-11-13,HK,左侧,90.0,11.66,12.92,0.1081,True
02899,2023-11-15,HK,右侧,75.0,12.12,12.92,0.066,False
09988,2023-11-15,HK,右侧,75.0,83.2,84.2,0.012,False
09988,2023-11-16,HK,右侧,75.0,81.35,77.5,-0.0473,False
00981,2023-11-21,HK,左侧,75.0,21.7,23.0,0.0599,False
00981,2023-11-22,HK,左侧,90.0,21.45,23.0,0.0723,False
02899,2023-11-29,HK,右侧,85.0,12.22,13.02,0.0655,False
09988,2023-12-27,HK,左侧,75.0,73.8,76.2,0.0325,False
01810,2024-01-05,HK,左侧,90.0,14.94,14.96,0.0013,False
09988,2024-02-02,HK,左侧,75.0,70.7,77.05,0.0898,False
09988,2024-02-09,HK,左侧,75.0,69.3,76.2,0.0996,False
00700,2024-03-12,HK,右侧,75.0,290.8,318.0,0.0935,False
00700,2024-03-14,HK,左侧,75.0,289.2,318.0,0.0996,False
00700,2024-03-20,HK,左侧,75.0,288.8,322.6,0.117,True
00700,2024-03-21,HK,右侧,90.0,291.2,333.6,0.1456,True
09988,2024-04-10,HK,右侧,75.0,73.95,80.45,0.0879,False
02269,2024-05-23,HK,左侧,90.0,12.88,12.98,0.0078,False
01810,2024-06-04,HK,左侧,90.0,17.78,18.72,0.0529,False
02269,2024-06-24,HK,左侧,75.0,11.84,12.26,0.0355,False
01810,2024-06-26,HK,左侧,90.0,17.82,17.68,-0.0079,False
